0x5ba2e20e: aabbMax
0x63042b3c: AwakeStalGiantTag
0xb7f3a876: B3_GOAL_00
0xa3320e5b: B3_JCT_00
0xa49e71dd: B3_MID_00
0xd399414b: B3_MID_01
0xea1ff97a: B7_GOAL_00
0x9d18c9ec: B7_GOAL_01
0x7316a8c0: B7_GOAL_03
0x277800a1: B7_JCT_00
0x507f3037: B7_JCT_01
0xbe71511b: B7_JCT_03
0x20d47f27: B7_MID_00
0x57d34fb1: B7_MID_01
0xceda1e0b: B7_MID_02
0x7d08b589: BackseatKorok_0
0x0a0f851f: BackseatKorok_1
0x9306d4a5: BackseatKorok_2
0xe401e433: BackseatKorok_3
0x7a657190: BackseatKorok_4
0x0d624106: BackseatKorok_5
0x946b10bc: BackseatKorok_6
0xe36c202a: BackseatKorok_7
0x73d33dbb: BackseatKorok_8
0x8ba07046: BalanceLift
0x9dcd3281: Barrel
0x29d57d7b: Barrel_100enemy
0x3b2f1daf: Barrel_CDungeon
0xa2dd7073: BarrelBomb
0xd37b43fb: BarrelBomb2
0xa47c736d: BarrelBomb3
0xb53e662e: BarrelBomb_Balloon
0x6d344f2f: baseScaleX
0x1a337fb9: baseScaleY
0x833a2e03: baseScaleZ
0x0927e9df: BasicSignalTag
0x25b39fba: BasinTag
0x9452e40e: Bass
0x319fe283: Bass_Boneless
0x5d3a279c: Bass_Boneless_L
0x51ef5c1b: Bass_Color
0xf0d05590: BattleBgmRequestFinishTag
0x11a00162: Beam
0x4a7c6d02: Beamos
0xee250fee: BeamosBeam
0x9ca80c97: Bear
0x7be50f91: Bear_GrabbedModel
0xa90d8a89: Bee
0x4474c228: Bee_Swarm
0xb7b3a108: BeeHome
0x09108438: Beetle
0x84300866: Beetle_Gold
0x75ac128c: BeltConveyor
0xbd6e78b5: bfres
0x979e7ba7: BGCameraPos
0x7e4d6245: BigBoomerang
0x3150b65b: Biped_Animal
0xdea40316: Biped_Enemy
0xdbcc8fc3: BitaAttackTag
0x4844952c: Black
0x491bf5fc: BlackSmoke
0x11f4bd80: BlockCrack
0x66d2f5e6: BlockCrack4x4x4
0x4f0cf376: BlockCrackFixed4x4x4
0xf563b17c: Bluesky
0x71129067: BlueskyRain
0xeb51c317: BM_Relief
0x913f8941: Boar
0x3f322f4d: BoarMeat
0x7b43ccb5: BoarMeat_Frame
0xc4e2a88d: Bokoblin
0x0c08331f: Bokoblin_Bone
0xf86c6011: Bokoblin_Bone_Head
0x7ee79139: Bokoblin_Gold
0xc73b04a9: Bokoblin_Pose_Am
0xb75ef56c: Bokoblin_Red
0x87b139c9: BokoblinPipe
0x203dd629: Bomb
0xd32a47bf: BombArrow_A
0xeab291ca: BombEffectControlTag
0x276b2e5f: Boomerang
0x269ed169: BossCreateAreaTag
0xfaff5534: BottleLetter_Levee_A_01
0x8199d1e4: BottomTag
0xa2e9f588: boundingForTraverse
0x596b0738: bowArrowName
0x65520fef: bowIsLeadShot
0x434ea3ae: bowIsRapidFire
0x2396b33f: bowLeadShotNum
0xffd1c0c4: BowlPin
0x80df2dcf: BowlPin_2
0xf1730a7f: BowlPin_2_Far
0xaf12bd08: bowRapidFireNum
0x532612ac: BoxShutter
0xbc968c2a: BoxShutterSlow
0x68c5659a: BoxWater
0xa9bf5442: BoxWaterCancelIceMaker
0x94416104: BoxWaterSound
0xbc2a1e29: Branch
0x1577dbad: BreakablePillar
0x43f73631: BreakableRock
0xd2b6a163: BreakableWallBuilding
0x108b6ed6: BreakableWallRock
0x41ab3785: BreakableWallRockFar
0x3db6a38f: BridgeZoraWood
0xe4755124: BridgeZoraWoodBase
0xcacfa148: BrightArrow
0x6d1447e7: BrightArrowTP
0x66ac8ee7: BrokenSnowBall
0xf222227f: Bros_Rock_01
0xf8448c38: Bros_Rock_01_Far
0x6b2b73c5: Bros_Rock_02
0xbfe4f6e8: Bros_Rock_02_Far
0x1c2c4353: Bros_Rock_03
0x8284df58: Bros_Rock_03_Far
0x8248d6f0: Bros_Rock_04
0x30a40348: Bros_Rock_04_Far
0xf54fe666: Bros_Rock_05
0x0dc42af8: Bros_Rock_05_Far
0x0fa1068f: bugMask
0xcf2fecc9: Bull
0xbdbf3543: Bullet
0xec7bbec7: Burnable
0x4666d1bf: Butterfly
0xb3e5659e: C3_MID_00
0x3c50ae81: C4_GOAL_00
0x4b579e17: C4_GOAL_01
0xbe8c1301: C4_JCT_00
0xc98b2397: C4_JCT_01
0x05dd9244: C7_GOAL_00
0x72daa2d2: C7_GOAL_01
0xd9e591ea: C7_GOAL_22
0x61b15740: C7_GOAL_40
0x300314e2: C7_JCT_00
0x47042474: C7_JCT_01
0x02357660: C7_JCT_20
0x753246f6: C7_JCT_21
0xec3b174c: C7_JCT_22
0x1b2e4721: C7_JCT_30
0x9ab8e559: CallObserveActorTag
0x3cb0eb33: Camera
0x2c88ffb7: CandleGround
0x1e713674: CandleGroundSmall
0x5f527df7: Capaciter
0xe0785c08: CapturedActor
0xacfce390: Carp
0xc6b05fc5: Carp_Boneless
0x436f2d26: Carp_Color
0xf39b7a8d: CarryBox
0xdd2e35d2: Cassowary
0xb5654ab5: CastleBarrier
0x40f0eb24: center
0xbc952cab: CentralHyrule
0x13fd3e28: ChangeRecipe
0x07a8bfde: ChangeWeatherTag
0x405a963a: ChangeWindTag
0x77af8f95: Chemical
0x77af8f95: Chemical
0x543475e5: ChemicalWeapon
0xcae05001: CherryParticle
0x9443023d: CherryParticle_02
0xac805a53: Chuchu_Elec_Junior
0xdb0eb55b: Chuchu_Elec_Middle
0xe8b99e82: Chuchu_Elec_Senior
0xdd85d129: Chuchu_Fire_Junior
0xaa0b3e21: Chuchu_Fire_Middle
0x99bc15f8: Chuchu_Fire_Senior
0x5eee323d: Chuchu_Ice_Junior
0x2960dd35: Chuchu_Ice_Middle
0x1ad7f6ec: Chuchu_Ice_Senior
0x6e1214f7: Chuchu_Plain_Junior
0x199cfbff: Chuchu_Plain_Middle
0x2a2bd026: Chuchu_Plain_Senior
0x4c23342a: CitadelShutter
0x267b65f4: CitadelShutterSmall
0x9c68780e: Climb
0x446cb86e: ClimbSpeed
0x7dfb69f8: Cloudy
0x011364e4: ClusterRenderCheckTag
0xf6b168ff: ComplexTag
0x4a0ba43c: ConstraintDummy
0x30a3552e: CookResult
0x0b5b18d5: CookSet_A
0x9252496f: CookSet_B
0xdc20275e: CookSet_PanOnly_A
0xdf55899a: cookSpiceBoostEffectiveTime
0xa8ecffcf: cookSpiceBoostHitPointRecover
0xfa84ff7f: cookSpiceBoostMaxHeartLevel
0xc360b58e: cookSpiceBoostStaminaLevel
0x50de5b1c: cookSpiceBoostSuccessRate
0xa199797c: Cow
0x20cace63: Crab
0xa97993d6: Crab_Boneless
0xd457e8bd: Crab_Color
0x43ef8c16: Crab_Silver
0x6b10bb13: Crab_Silver_Boneless
0xcdffb5d6: Crater
0x5ff619dc: Crater_DeathMountain
0xd3940706: Crow
0x6b60a2df: Crow_GlideModel
0x16fa1d1f: cureItemEffectiveTime
0x5dcbe059: cureItemEffectLevel
0x7a5aa952: cureItemEffectType
0x197a0d33: cureItemHitPointRecover
0x41b8d359: CurseGanonBeam
0xc2d533e6: cursorOffsetY
0xad96cc72: D2_GOAL_00
0x4398ad5e: D2_GOAL_02
0x349f9dc8: D2_GOAL_03
0xaafb086b: D2_GOAL_04
0xddfc38fd: D2_GOAL_05
0x1c82774f: D2_JCT_00
0xf28c1663: D2_JCT_02
0x858b26f5: D2_JCT_03
0x1befb356: D2_JCT_04
0x6ce883c0: D2_JCT_05
0x0599460e: D2_JCT_10
0xeb972722: D2_JCT_12
0x9c9017b4: D2_JCT_13
0x1b2e08c9: D2_MID_00
0x6c29385f: D2_MID_01
0xbaedd831: D3_GOAL_00
0xcdeae8a7: D3_GOAL_01
0x54e3b91d: D3_GOAL_02
0x23e4898b: D3_GOAL_03
0xbd801c28: D3_GOAL_04
0xca872cbe: D3_GOAL_05
0xd02877d1: D3_JCT_00
0xa72f4747: D3_JCT_01
0x3e2616fd: D3_JCT_02
0x4921266b: D3_JCT_03
0xd745b3c8: D3_JCT_04
0xa042835e: D3_JCT_05
0xc9334690: D3_JCT_10
0xbe347606: D3_JCT_11
0x273d27bc: D3_JCT_12
0x503a172a: D3_JCT_13
0xce5e8289: D3_JCT_14
0xc9f7a1bb: D5_GOAL_00
0x16477e56: D5_JCT_00
0x6973ccc4: D6_GOAL_03
0x98c879b5: D6_JCT_00
0xefcf4923: D6_JCT_01
0x01c1280f: D6_JCT_03
0x0ec01eef: Darkness_Distance
0x6928fb2b: DarknessAreaTag
0x4a045d02: DeathMountain
0xddaf964f: Deer
0x8ce61ab5: Deer_Mane_Grabbedmodel
0xcb7e18f4: DefenseUp
0xb81ba0bb: DemoAssassinIronBall
0xcedd61eb: DemoEquipment
0x589ca9e0: DemoNPC
0x927e0a27: DemoViewTag
0xa3371793: DemoVoiceEmitTag
0x2ed27526: DemoVolcanoPloom
0x484eac86: DemoXLinkActor
0xc4201c07: DenseFogEftLocater
0x092eb90c: Desert
0x5791e68d: DesertGerudo_JCT00
0x2096d61b: DesertGerudo_JCT01
0x50fc2294: DesertGerudo_JCT04
0x27fb1202: DesertGerudo_JCT05
0xbef243b8: DesertGerudo_JCT06
0xc9f5732e: DesertGerudo_JCT07
0x594a6ebf: DesertGerudo_JCT08
0x2e4d5e29: DesertGerudo_JCT09
0x4e8ad7cc: DesertGerudo_JCT10
0xa084b6e0: DesertGerudo_JCT12
0xd7838676: DesertGerudo_JCT13
0x49e713d5: DesertGerudo_JCT14
0x586b8244: DesertGerudo_RLP00
0x2f6cb2d2: DesertGerudo_RLP01
0xb665e368: DesertGerudo_RLP02
0xf0a6d484: DesertGerudo_STP00
0x96a3f255: DesertGerudo_UYD00
0xe1a4c2c3: DesertGerudo_UYD01
0x3e88686b: DesignerLocaterKorokRock
0x951b6b9e: DestinationAnchor
0xb77f6c1a: DgnMrgPrt_Dungeon000
0xc0785c8c: DgnMrgPrt_Dungeon001
0x59710d36: DgnMrgPrt_Dungeon002
0x2e763da0: DgnMrgPrt_Dungeon003
0xb012a803: DgnMrgPrt_Dungeon004
0xc7159895: DgnMrgPrt_Dungeon005
0x5e1cc92f: DgnMrgPrt_Dungeon006
0x291bf9b9: DgnMrgPrt_Dungeon007
0xb9a4e428: DgnMrgPrt_Dungeon008
0xcea3d4be: DgnMrgPrt_Dungeon009
0xae645d5b: DgnMrgPrt_Dungeon010
0xd9636dcd: DgnMrgPrt_Dungeon011
0x406a3c77: DgnMrgPrt_Dungeon012
0x376d0ce1: DgnMrgPrt_Dungeon013
0xa9099942: DgnMrgPrt_Dungeon014
0xde0ea9d4: DgnMrgPrt_Dungeon015
0x4707f86e: DgnMrgPrt_Dungeon016
0x3000c8f8: DgnMrgPrt_Dungeon017
0xa0bfd569: DgnMrgPrt_Dungeon018
0xd7b8e5ff: DgnMrgPrt_Dungeon019
0x85490e98: DgnMrgPrt_Dungeon020
0xf24e3e0e: DgnMrgPrt_Dungeon021
0x6b476fb4: DgnMrgPrt_Dungeon022
0x1c405f22: DgnMrgPrt_Dungeon023
0x8224ca81: DgnMrgPrt_Dungeon024
0xf523fa17: DgnMrgPrt_Dungeon025
0x6c2aabad: DgnMrgPrt_Dungeon026
0x1b2d9b3b: DgnMrgPrt_Dungeon027
0x8b9286aa: DgnMrgPrt_Dungeon028
0xfc95b63c: DgnMrgPrt_Dungeon029
0x9c523fd9: DgnMrgPrt_Dungeon030
0xeb550f4f: DgnMrgPrt_Dungeon031
0x725c5ef5: DgnMrgPrt_Dungeon032
0x055b6e63: DgnMrgPrt_Dungeon033
0x9b3ffbc0: DgnMrgPrt_Dungeon034
0xec38cb56: DgnMrgPrt_Dungeon035
0x75319aec: DgnMrgPrt_Dungeon036
0x0236aa7a: DgnMrgPrt_Dungeon037
0x9289b7eb: DgnMrgPrt_Dungeon038
0xe58e877d: DgnMrgPrt_Dungeon039
0xd313a91e: DgnMrgPrt_Dungeon040
0xa4149988: DgnMrgPrt_Dungeon041
0x3d1dc832: DgnMrgPrt_Dungeon042
0x4a1af8a4: DgnMrgPrt_Dungeon043
0xd47e6d07: DgnMrgPrt_Dungeon044
0xa3795d91: DgnMrgPrt_Dungeon045
0x3a700c2b: DgnMrgPrt_Dungeon046
0x4d773cbd: DgnMrgPrt_Dungeon047
0xddc8212c: DgnMrgPrt_Dungeon048
0xaacf11ba: DgnMrgPrt_Dungeon049
0xca08985f: DgnMrgPrt_Dungeon050
0xbd0fa8c9: DgnMrgPrt_Dungeon051
0x2406f973: DgnMrgPrt_Dungeon052
0x5301c9e5: DgnMrgPrt_Dungeon053
0xcd655c46: DgnMrgPrt_Dungeon054
0xba626cd0: DgnMrgPrt_Dungeon055
0x236b3d6a: DgnMrgPrt_Dungeon056
0x546c0dfc: DgnMrgPrt_Dungeon057
0xc4d3106d: DgnMrgPrt_Dungeon058
0xb3d420fb: DgnMrgPrt_Dungeon059
0xe125cb9c: DgnMrgPrt_Dungeon060
0x9622fb0a: DgnMrgPrt_Dungeon061
0x0f2baab0: DgnMrgPrt_Dungeon062
0x782c9a26: DgnMrgPrt_Dungeon063
0xe6480f85: DgnMrgPrt_Dungeon064
0x914f3f13: DgnMrgPrt_Dungeon065
0x08466ea9: DgnMrgPrt_Dungeon066
0x7f415e3f: DgnMrgPrt_Dungeon067
0xeffe43ae: DgnMrgPrt_Dungeon068
0x98f97338: DgnMrgPrt_Dungeon069
0xf83efadd: DgnMrgPrt_Dungeon070
0x8f39ca4b: DgnMrgPrt_Dungeon071
0x16309bf1: DgnMrgPrt_Dungeon072
0x6137ab67: DgnMrgPrt_Dungeon073
0xff533ec4: DgnMrgPrt_Dungeon074
0x88540e52: DgnMrgPrt_Dungeon075
0x115d5fe8: DgnMrgPrt_Dungeon076
0x665a6f7e: DgnMrgPrt_Dungeon077
0xf6e572ef: DgnMrgPrt_Dungeon078
0x81e24279: DgnMrgPrt_Dungeon079
0x7fa6e612: DgnMrgPrt_Dungeon080
0x08a1d684: DgnMrgPrt_Dungeon081
0x91a8873e: DgnMrgPrt_Dungeon082
0xe6afb7a8: DgnMrgPrt_Dungeon083
0x78cb220b: DgnMrgPrt_Dungeon084
0x0fcc129d: DgnMrgPrt_Dungeon085
0x96c54327: DgnMrgPrt_Dungeon086
0xe1c273b1: DgnMrgPrt_Dungeon087
0x717d6e20: DgnMrgPrt_Dungeon088
0x067a5eb6: DgnMrgPrt_Dungeon089
0x66bdd753: DgnMrgPrt_Dungeon090
0x11bae7c5: DgnMrgPrt_Dungeon091
0x88b3b67f: DgnMrgPrt_Dungeon092
0xffb486e9: DgnMrgPrt_Dungeon093
0x61d0134a: DgnMrgPrt_Dungeon094
0x16d723dc: DgnMrgPrt_Dungeon095
0x8fde7266: DgnMrgPrt_Dungeon096
0xf8d942f0: DgnMrgPrt_Dungeon097
0x68665f61: DgnMrgPrt_Dungeon098
0x1f616ff7: DgnMrgPrt_Dungeon099
0xb6bd062d: DgnMrgPrt_Dungeon100
0xc1ba36bb: DgnMrgPrt_Dungeon101
0x58b36701: DgnMrgPrt_Dungeon102
0x2fb45797: DgnMrgPrt_Dungeon103
0xb1d0c234: DgnMrgPrt_Dungeon104
0xc6d7f2a2: DgnMrgPrt_Dungeon105
0x5fdea318: DgnMrgPrt_Dungeon106
0x28d9938e: DgnMrgPrt_Dungeon107
0xb8668e1f: DgnMrgPrt_Dungeon108
0xcf61be89: DgnMrgPrt_Dungeon109
0xafa6376c: DgnMrgPrt_Dungeon110
0xd8a107fa: DgnMrgPrt_Dungeon111
0x41a85640: DgnMrgPrt_Dungeon112
0x36af66d6: DgnMrgPrt_Dungeon113
0xa8cbf375: DgnMrgPrt_Dungeon114
0xdfccc3e3: DgnMrgPrt_Dungeon115
0x46c59259: DgnMrgPrt_Dungeon116
0x31c2a2cf: DgnMrgPrt_Dungeon117
0xa17dbf5e: DgnMrgPrt_Dungeon118
0xd67a8fc8: DgnMrgPrt_Dungeon119
0x3365e729: DgnObj_AncientBall_013
0xf099edc2: DgnObj_AncientBall_02
0x879edd54: DgnObj_AncientBall_03
0x063e41b2: DgnObj_AncientBall_037
0xe1866cb5: DgnObj_AncientBall_039
0x19fa48f7: DgnObj_AncientBall_04
0xd9c0cae4: DgnObj_AncientBall_048
0x6efd7861: DgnObj_AncientBall_05
0xf7f429db: DgnObj_AncientBall_06
0xbe16b72e: DgnObj_AncientBall_A
0x271fe694: DgnObj_AncientBall_B
0x690fcfc2: DgnObj_AncientBall_B_01
0x5018d602: DgnObj_AncientBall_C
0xd1b3a8a7: DgnObj_AncientBall_C_01
0xc557c328: DgnObj_AncientBallL_01
0x782ba5ea: DgnObj_AncientBallSwitch_A
0xcd8062b4: DgnObj_AncientBallSwitch_A_01
0x5489330e: DgnObj_AncientBallSwitch_A_02
0x238e0398: DgnObj_AncientBallSwitch_A_03
0xbdea963b: DgnObj_AncientBallSwitch_A_04
0xcaeda6ad: DgnObj_AncientBallSwitch_A_05
0xe122f450: DgnObj_AncientBallSwitch_B
0xdf35cd5a: DgnObj_AncientBallSwitch_B_01
0x463c9ce0: DgnObj_AncientBallSwitch_B_02
0xb7b8ea4d: DgnObj_AncientReactor_A
0x0f50b8aa: DgnObj_AncientReactor_A_01
0x2eb1bbf7: DgnObj_AncientReactor_B
0x1de51744: DgnObj_AncientReactor_B_01
0x72be3cc8: DgnObj_AncientReactor_B_01_on
0x5e6cd4c8: DgnObj_BalanceLift_A
0x28d56c98: DgnObj_BalanceLift_A_01
0xc7658572: DgnObj_BalanceLift_B
0x6b23566a: DgnObj_BalanceLiftBlock_A_01
0x8f1e0167: DgnObj_BalanceLiftBlock_Between
0x0198b754: DgnObj_BalanceLiftBlock_Center
0xa990e437: DgnObj_BalanceLiftBlock_Under
0xf1ace317: DgnObj_BalanceLiftBtweenBlock_A_01
0xa7c4dc5e: DgnObj_BalanceLiftCenterBlock_A_01
0xe000db7f: DgnObj_BallCase_A
0x2b58b50f: DgnObj_BallCase_A_01
0xf5ee7762: DgnObj_Balloon_A
0x6f092a01: DgnObj_Balloon_Stay
0x558072fb: DgnObj_BalloonBoard
0x66ecccc9: DgnObj_Bank_8x8x8
0x597c6bd4: DgnObj_Barrel_A
0x43039498: DgnObj_Barrel_A_01
0xbff0072b: DgnObj_Battery_A
0xd0dd4b33: DgnObj_Battery_A_01
0x49d41a89: DgnObj_Battery_A_02
0xdfee36fa: DgnObj_BeamDevice_Static
0xb2063b88: DgnObj_Beamos_A
0x2cce86d1: DgnObj_Beamos_A_01
0xb5c7d76b: DgnObj_Beamos_A_02
0xa270dd26: DgnObj_BeltConveyor_A
0x4e6a76c8: DgnObj_BeltConveyor_A_01
0xf8d735ce: DgnObj_BlockCrack_A
0xae87e99f: DgnObj_BlockCrack_A_02
0xd7e4ffe5: DgnObj_BoardIron_A
0x8806b5cd: DgnObj_BoardIron_A_Fixed
0xa78e0b6a: DgnObj_BoardIron_D
0xd0893bfc: DgnObj_BoardIron_E
0x0231d88e: DgnObj_BoardIron_E_01
0x50ea4512: DgnObj_BoardIronD_01
0xc9e314a8: DgnObj_BoardIronD_02
0xcd0533bf: DgnObj_BoardLight_A
0xb588bef0: DgnObj_BoardNet_A
0x3ad87d17: DgnObj_BoardNet_A_01
0x5255cb29: DgnObj_BoardSeesaw
0x35d1f4e4: DgnObj_BoardSeesaw_A
0x39d638e4: DgnObj_BoardSeesaw_A_01
0xa0df695e: DgnObj_BoardSeesaw_A_02
0x37e9ea7c: DgnObj_BoardSeesaw_A_050
0xacd8a55e: DgnObj_BoardSeesaw_B
0xdbdf95c8: DgnObj_BoardSeesaw_C
0x93dff06f: DgnObj_BoardSeesaw_C_01
0x32bc30fd: DgnObj_BoardSeesaw_E
0xb6b4afb3: DgnObj_BoardSeesaw_E_01
0xc6cf9590: DgnObj_BoardStone_01
0x28c1f4bc: DgnObj_BoardStone_03
0xeb241387: DgnObj_BoardStone_A
0x722d423d: DgnObj_BoardStone_B
0x052a72ab: DgnObj_BoardStone_C
0x6fa00ea7: DgnObj_BoardWood
0x7bdf4aeb: DgnObj_BoardWood_A
0xaf74d1a6: DgnObj_BoardWood_A_01
0x367d801c: DgnObj_BoardWood_A_02
0xe2d61b51: DgnObj_BoardWood_B
0xbdc17e48: DgnObj_BoardWood_B_01
0xaaf11f26: DgnObj_BoardWood_Bar
0x95d12bc7: DgnObj_BoardWood_C
0x057d192d: DgnObj_BoardWood_C_01
0x0bb5be64: DgnObj_BoardWood_D
0x98aa2194: DgnObj_BoardWood_D_01
0x01a3702e: DgnObj_BoardWood_D_02
0x7cb28ef2: DgnObj_BoardWood_E
0x201646f1: DgnObj_BoardWood_E_01
0x056e3656: DgnObj_BoardWood_L
0x13d0ef34: DgnObj_BombPipe_A
0x6a6ef6fe: DgnObj_BombPipe_A_01
0xf367a744: DgnObj_BombPipe_A_02
0x9952e462: DgnObj_BowlIron_A
0xe21d9fb1: DgnObj_BowlIron_A_01
0xbce41a3b: DgnObj_BoxIron_A
0x294d5021: DgnObj_BoxIron_A_01
0xe724c500: DgnObj_BoxIron_Secret
0x6a638cd6: DgnObj_BoxIron_SecretSlider
0x24fe6aae: DgnObj_BoxIronSecret_01
0x62a1394e: DgnObj_BoxIronSecret_A
0x06d50116: DgnObj_BoxIronSecretSlider_01
0x4bdc38f8: DgnObj_BoxIronSecretSlider_A
0xde3c94a0: DgnObj_BoxNet_A
0xf503e871: DgnObj_BoxNet_A_01
0xce48099b: DgnObj_BoxShutter4x4_A_01
0xefba00d9: DgnObj_BoxShutter_4x4x4
0xdc56597e: DgnObj_BoxShutter_4x4x4_Slide
0x5dda2735: DgnObj_BoxShutter_4x4x4_Slow
0x878fa2cb: DgnObj_BoxShutter_A
0x1549a602: DgnObj_BoxShutterBase_A_01
0x8c40f7b8: DgnObj_BoxShutterBase_A_02
0x8a24ecb1: DgnObj_BoxStone_A
0x132dbd0b: DgnObj_BoxStone_B
0x0ed8e524: DgnObj_BoxStone_B_01
0x642a8d9d: DgnObj_BoxStone_C
0xb6648241: DgnObj_BoxStone_C_01
0xfa4e183e: DgnObj_BoxStone_D
0x2bb3baf8: DgnObj_BoxStone_D_01
0xb86aced0: DgnObj_BoxTower_A
0x63aec158: DgnObj_BoxTower_A_01
0xfaa790e2: DgnObj_BoxTower_A_02
0x10dfaf35: DgnObj_BoxWood_A
0x0b6ace5e: DgnObj_BoxWood_A_01
0xe89321ab: DgnObj_Candle
0x7cbbbf8d: DgnObj_Candle_A
0xd3d3190f: DgnObj_CandleKnockDown_A
0x99bfebce: DgnObj_CandleKnockDown_A_01
0x1f5e8b3f: DgnObj_CandleStand_A
0x6daa1997: DgnObj_CandleStand_A_01
0xf4a3482d: DgnObj_CandleStand_A_02
0x59fb2e36: DgnObj_Cannon
0x28ebe723: DgnObj_Cannon_A
0x0ad5201c: DgnObj_Cannon_A_01
0xb1e2b699: DgnObj_Cannon_B
0x98bccbb8: DgnObj_CapShutter
0x37add844: DgnObj_CapShutter_01
0x5d8b8556: DgnObj_CapShutter_A
0xf7edfd84: DgnObj_ClimbNet_A
0x8fac34c8: DgnObj_ClimbNet_A_01
0xb942fb2d: DgnObj_ConstrainedSlider
0x3e638d17: DgnObj_CylinderFloor_A
0x55c6e579: DgnObj_CylinderFloor_A_01
0x4c64b23a: DgnObj_DLC_Balloon_A
0xa3e98f27: DgnObj_DLC_Balloon_A_01
0xb6461c85: DgnObj_DLC_Balloon_Stay
0xad8c6608: DgnObj_DLC_BattleRoom_A
0xcf83d469: DgnObj_DLC_BattleRoom_A_01
0x568a85d3: DgnObj_DLC_BattleRoom_A_02
0x218db545: DgnObj_DLC_BattleRoom_A_03
0x348537b2: DgnObj_DLC_BattleRoom_B
0xdd367b87: DgnObj_DLC_BattleRoom_B_01
0x443f2a3d: DgnObj_DLC_BattleRoom_B_02
0xdde69287: DgnObj_DLC_BattleRoom_D
0xf85d245b: DgnObj_DLC_BattleRoom_D_01
0x615475e1: DgnObj_DLC_BattleRoom_D_02
0x66ee28f1: DgnObj_DLC_BattleRoom_Ground_A
0x04bb73a6: DgnObj_DLC_BattleRoom_Ground_IbutsuTile_A_01
0xb585684a: DgnObj_DLC_BattleRoom_Ground_KillAllDungeon_A_01
0x32cd4fe6: DgnObj_DLC_BattleRoom_Parts_A
0x2962c7b1: DgnObj_DLC_BattleRoom_Parts_A_01
0xb06b960b: DgnObj_DLC_BattleRoom_Parts_A_02
0xc76ca69d: DgnObj_DLC_BattleRoom_Parts_A_03
0x5908333e: DgnObj_DLC_BattleRoom_Parts_A_04
0x2e0f03a8: DgnObj_DLC_BattleRoom_Parts_A_05
0xb7065212: DgnObj_DLC_BattleRoom_Parts_A_06
0xc0016284: DgnObj_DLC_BattleRoom_Parts_A_07
0x50be7f15: DgnObj_DLC_BattleRoom_Parts_A_08
0x27b94f83: DgnObj_DLC_BattleRoom_Parts_A_09
0xabc41e5c: DgnObj_DLC_BattleRoom_Parts_B
0x3bd7685f: DgnObj_DLC_BattleRoom_Parts_B_01
0xa2de39e5: DgnObj_DLC_BattleRoom_Parts_B_02
0xd5d90973: DgnObj_DLC_BattleRoom_Parts_B_03
0x4bbd9cd0: DgnObj_DLC_BattleRoom_Parts_B_04
0xdcc32eca: DgnObj_DLC_BattleRoom_Parts_C
0x836b0f3a: DgnObj_DLC_BattleRoom_Parts_C_01
0x59ca09f7: DgnObj_DLC_BattleRoom_Parts_C_01_Active
0x1a625e80: DgnObj_DLC_BattleRoom_Parts_C_02
0xd7450e14: DgnObj_DLC_BattleRoom_Parts_C_02_Active
0x6d656e16: DgnObj_DLC_BattleRoom_Parts_C_03
0xf301fbb5: DgnObj_DLC_BattleRoom_Parts_C_04
0x42a7bb69: DgnObj_DLC_BattleRoom_Parts_D
0xe2b31202: DgnObj_DLC_BoardWood_A
0xa6289185: DgnObj_DLC_BoardWood_A_02
0x0cbd732e: DgnObj_DLC_BoardWood_C
0x952808b4: DgnObj_DLC_BoardWood_C_01
0x9c026ebf: DgnObj_DLC_BoardWood_L
0x59d2e663: DgnObj_DlC_BoxIron_Secret
0xeecdeb5a: DgnObj_DLC_BoxIronSecret_01
0xebe247bf: DgnObj_DLC_BoxIronSecret_A
0x2420773b: DgnObj_DLC_CandlePoleA_01
0xc2c89bdb: DgnObj_DLC_CandleStandA_01
0x5d4b0838: DgnObj_DLC_EnemyLift_A
0x15962033: DgnObj_DLC_EnemyLift_A_01
0x41b29dfd: DgnObj_DLC_FallDownPillar_A
0x4aa54063: DgnObj_DLC_FallDownPillar_A_01
0xdd6d65bb: DgnObj_DLc_FallDownPillar_A_01
0x09b9dfc3: DgnObj_DLC_FirstGateSnow_A
0x426965ec: DgnObj_DLC_FirstGateSnowEntrance_A_01
0x9ac5a7b2: DgnObj_DLC_Fountain_A
0xdaabb0a3: DgnObj_DLC_Fountain_A_01
0xccca525b: DgnObj_DLC_GoalChain_A_01
0x55c303e1: DgnObj_DLC_GoalChain_A_02
0x78b9dc61: DgnObj_DLC_Hrl_Box1x1Wainscot_01
0x73462b4a: DgnObj_DLC_Hrl_Box2x2Wainscot_01
0xea4f7af0: DgnObj_DLC_Hrl_Box2x2Wainscot_02
0x64b9c51c: DgnObj_DLC_Hrl_Box4x4Wainscot_01
0xfdb094a6: DgnObj_DLC_Hrl_Box4x4Wainscot_02
0x0634e333: DgnObj_DLC_Hrl_Box4x4x2Top_01
0x687669ec: DgnObj_DLC_Hrl_Box4x4x2Under_01
0x17a1bf07: DgnObj_DLC_Hrl_Box4x4x6Center_01
0xf27bc720: DgnObj_DLC_Hrl_Box4x4x6Top_01
0x3d5a7aac: DgnObj_DLC_Hrl_Box8x8x12_01
0x4a5dbb11: DgnObj_DLC_Hrl_Box8x8x2_01
