"uint", "hex", "value"
4174995327, "0xf8d95f7f", "Animal_Insect_Beetle"
2781603244, "0xa5cbe5ac", "Animal_Insect_Butterfly"
1574287157, "0x5dd5b735", "Animal_Insect_C"
3495700815, "0xd05c294f", "Animal_Insect_Crab"
174110693, "0x0a60b7e5", "Animal_Insect_DragonFly"
193925299, "0x0b8f10b3", "Animal_Insect_E"
551607915, "0x20e0de6b", "Animal_Insect_EP"
547505008, "0x20a24370", "Animal_Insect_F"
2120866800, "0x7e69dbf0", "Animal_Insect_Fairy"
912262430, "0x3660051e", "Animal_Insect_FireFly"
968454705, "0x39b97231", "Animal_Insect_G"
3209688650, "0xbf4ff64a", "Animal_Insect_Grasshopper"
3189862142, "0xbe216efe", "Animal_Insect_H"
2805620671, "0xa73a5fbf", "Animal_Insect_I"
2500607293, "0x950c3d3d", "Animal_Insect_K"
761117552, "0x2d5dbb70", "Animal_Insect_KimoP"
1441856668, "0x55f0fc9c", "Animal_Insect_Lizard"
3277232827, "0xc3569abb", "Animal_Insect_M"
3900426616, "0xe87bc978", "Animal_Insect_N"
4049664057, "0xf160f839", "Animal_Insect_O"
1010497191, "0x3c3af6a7", "Animal_Insect_P"
622970854, "0x2521c7e6", "Animal_Insect_Q"
235705381, "0x0e0c9425", "Animal_Insect_R"
387425636, "0x1717a564", "Animal_Insect_S"
1482044323, "0x585633a3", "Animal_Insect_T"
4108549295, "0xf4e37caf", "Animal_Insect_X"
3335855661, "0xc6d51e2d", "Animal_Insect_Z"
1822818060, "0x6ca5ff0c", "Animal_Kokko"
2746131930, "0xa3aea5da", "Animal_Kokko_A"
2290349593, "0x8883f619", "Animal_Kokko_B"
596476703, "0x238d831f", "Animal_LittleBird"
2616366711, "0x9bf29677", "Animal_LittleBird_A"
2967455156, "0xb0dfc5b4", "Animal_LittleBird_B"
2848257269, "0xa9c4f4f5", "Animal_LittleBird_C"
3867501106, "0xe6856232", "Animal_LittleBird_D"
4288566131, "0xff9e5373", "Animal_LittleBird_E"
3568500912, "0xd4b300b0", "Animal_LittleBird_F"
4115536520, "0xf54e1a88", "Animal_Lizard"
3712258308, "0xdd449104", "Animal_Moose"
2889085183, "0xac33f0ff", "Animal_Pigeon"
209767075, "0x0c80caa3", "Animal_Pigeon_A"
665688416, "0x27ad9960", "Animal_Pigeon_B"
3008309791, "0xb34f2a1f", "Animal_Pigeon_B_Swarm"
1476032699, "0x57fa78bb", "Animal_Pigeon_B_Swarm_HeapMeasure"
491831933, "0x1d50c27d", "Animal_Pigeon_GlideModel"
2074278211, "0x7ba2f943", "Animal_Pigeon_Swarm"
959825437, "0x3935c61d", "Animal_Pigeon_Swarm_HeapMeasure"
745954628, "0x2c765d44", "Animal_Ptarmigan_A"
123408007, "0x075b0e87", "Animal_Ptarmigan_B"
177345275, "0x0a9212fb", "Animal_Rabbit_Gold"
1453226543, "0x569e7a2f", "Animal_Rhino"
2161483567, "0x80d59f2f", "Animal_Rhino_A"
1497106204, "0x593c071c", "Animal_RupeeRabbit_A"
3287052785, "0xc3ec71f1", "Animal_Salmon"
1131320475, "0x436e949b", "Animal_SeaBream"
370931533, "0x161bf74d", "Animal_Sheep"
1142368530, "0x44172912", "Animal_Sheep_A"
1405657924, "0x53c8a344", "Animal_Shell_A"
2028335239, "0x78e5f087", "Animal_Shell_B"
1504128143, "0x59a72c8f", "Animal_Skl_Horse"
2528710873, "0x96b910d9", "Animal_Squirrel"
1867813237, "0x6f549175", "Animal_Squirrel_A"
916472525, "0x36a042cd", "Animal_Sunazarashi"
3298809569, "0xc49fd6e1", "Animal_Sunazarashi_A"
4021454114, "0xefb28522", "Animal_Sunazarashi_B"
4138316899, "0xf6a9b463", "Animal_Sunazarashi_C"
607394952, "0x24341c88", "Animal_Sunazarashi_C_Battle"
3643355620, "0xd92931e4", "Animal_Sunazarashi_Chief"
664389078, "0x2799c5d6", "Animal_SunazarashiSP_A"
213161493, "0x0cb49615", "Animal_SunazarashiSP_B"
363833172, "0x15afa754", "Animal_SunazarashiSP_C"
918146758, "0x36b9cec6", "Animal_Trout"
1899427885, "0x7136f82d", "Animal_Trout_Glow"
3031674841, "0xb4b3afd9", "Animal_WildDuck_A"
1437368336, "0x55ac8010", "Animal_WildGoat_A"
1451140956, "0x567ea75c", "Animal_WLink"
2217285348, "0x842916e4", "Animal_Wolf"
3974065774, "0xecdf6e6e", "Animal_Wolf_A"
3354541485, "0xc7f23dad", "Animal_Wolf_B"
3739815148, "0xdee90cec", "Animal_Wolf_C"
1048712967, "0x3e821707", "AnimalEnableCounterFlag"
2092649346, "0x7cbb4b82", "AnimalMaster_Appearance"
3878700164, "0xe7304484", "AnimalMaster_Existence"
2690516526, "0xa05e062e", "animalUnitBasePlayRate"
2673353569, "0x9f582361", "AnimalUnitRate"
688181142, "0x2904cf96", "AnimationDrivenSpeed/NPCSpeed"
3352201387, "0xc7ce88ab", "AnimeDrivenSettings"
1188789047, "0x46db7b37", "AnimGrabPos"
2630679568, "0x9cccfc10", "AnimName"
1066976160, "0x3f98c3a0", "AnimPlayRate"
175798478, "0x0a7a78ce", "AnimRotateMax"
108103164, "0x067185fc", "Ankle"
2993473756, "0xb26cc8dc", "Ankle_L"
1714288387, "0x662df703", "Ankle_R"
2673579349, "0x9f5b9555", "ankle_R"
3156970725, "0xbc2b8ce5", "AnmDrivenDist"
119409988, "0x071e0d44", "AnswerResponce"
293149404, "0x11791adc", "AnteriorDistanceRun"
1909468603, "0x71d02dbb", "AnteriorDistanceSprint"
3966588136, "0xec6d54e8", "AnteriorDistanceStop"
2083952529, "0x7c369791", "AoC_HardMode_Enabled"
1036272005, "0x3dc44185", "AoC_RandomSpawnTreasure_Contents"
2533842764, "0x97075f4c", "AoC_RandomSpawnTreasure_IsRandomized"
2099734784, "0x7d276900", "AocField"
3827853794, "0xe42869e2", "AoCVerAtLastPlay"
3813507473, "0xe34d8191", "Aperture"
1226798829, "0x491f76ed", "ApertureEnd"
2123668333, "0x7e949b6d", "App_ActiveMenu"
3245006556, "0xc16adedc", "App_Award_StepCountTotal"
2060301365, "0x7acdb435", "App_DungeonRadar_DungeonDistance"
3763093229, "0xe04c3eed", "App_ExtendUsePoint"
4230003706, "0xfc20bbfa", "App_Map_ForceSetScaleLevelWhenMiniMap"
1340344817, "0x4fe409f1", "App_Map_Scale"
665034283, "0x27a39e2b", "App_Map_WarpLocationName"
3051616478, "0xb5e3f8de", "App_Menu_ButtonOrder"
2555510915, "0x98520083", "App_Menu_NewFlag"
3984226148, "0xed7a7764", "App_Pedometer_StepCount"
158602028, "0x0974132c", "App_SeakSensor_IsEnabled"
3583715263, "0xd59b27bf", "App_SeakSensor_SearchMode"
2402941951, "0x8f39fbff", "App_SeakSensor_SlotIdx"
409917072, "0x186ed690", "App_Slowtimer_OnOff"
3730202301, "0xde565ebd", "AppCamera"
902895857, "0x35d118f1", "Appear"
3989176051, "0xedc5fef3", "Appear_PGanonElectric"
2251064884, "0x862c8634", "Appear_PGanonFire"
697493629, "0x2992e87d", "Appear_PGanonWater"
3616232275, "0xd78b5353", "Appear_PGanonWind"
3226958863, "0xc0577c0f", "Appearance_Today"
2479574464, "0x93cb4dc0", "AppearASName"
2682761519, "0x9fe7b12f", "AppearDist"
3370363744, "0xc8e3ab60", "AppearFrame"
1620409188, "0x60957b64", "AppearGoal"
2111776447, "0x7ddf26bf", "AppearInterval"
3240634874, "0xc12829fa", "AppearOffset"
1405934208, "0x53ccda80", "AppearOffset1"
3779221783, "0xe1425917", "AppearPosDist"
1856375172, "0x6ea60984", "AppearPosHeight"
3127282631, "0xba668bc7", "AppearTime"
2422038144, "0x905d5e80", "AppearWaitTime"
1062965771, "0x3f5b920b", "AppearWeatherRate"
1334452196, "0x4f8a1fe4", "ApplyForceValue"
4052947541, "0xf1931255", "ApplyMaterialAnimDist"
2980568391, "0xb1a7dd47", "ApplyMaterialAnimNumPerFrame"
1496406957, "0x59315bad", "AppMap_00"
3621101941, "0xd7d5a175", "AppPoint"
2051900022, "0x7a4d8276", "Approach_%02d"
673176376, "0x281fdb38", "ApproachPlayerHeight"
3040100892, "0xb534421c", "ApproachTime"
1538138686, "0x5bae223e", "arc"
2250294804, "0x8620c614", "ArchiveWorkBuffer"
2963821760, "0xb0a854c0", "Area"
4183190337, "0xf9566b41", "AreaCheck"
204092722, "0x0c2a3532", "AreaCulling_InnerHide"
2733360851, "0xa2ebc6d3", "AreaCulling_InnerOn"
3137126948, "0xbafcc224", "AreaCulling_OuterNPCMementary"
912111500, "0x365db78c", "AreaManagement"
4155205077, "0xf7ab65d5", "AreaManagementForOthers"
2652178406, "0x9e1507e6", "AreaManagementForPlayer"
1583091228, "0x5e5c0e1c", "AreaSearchCharacterRadius"
3247841831, "0xc1962227", "AreaSearchRadius"
1904858369, "0x7189d501", "AreaThreshold"
624788005, "0x253d8225", "Arg_CurrentActorName"
770072912, "0x2de66150", "Arg_DestinationDirY"
428124710, "0x1984aa26", "Arg_DestinationX"
10460007, "0x009f9b67", "Arg_DestinationY"
733137060, "0x2bb2c8a4", "Arg_DestinationZ"
2368562184, "0x8d2d6408", "Arg_FieldBodyGroupIndex"
1478205618, "0x581ba0b2", "Arg_FlagName"
3785683024, "0xe1a4f050", "arg_TargetMatrixY_x"
4173316369, "0xf8bfc111", "arg_TargetMatrixY_y"
3549598418, "0xd39292d2", "arg_TargetMatrixY_z"
4078002110, "0xf3115fbe", "arg_TargetMatrixZ_x"
3926552319, "0xea0a6eff", "arg_TargetMatrixZ_y"
3240574268, "0xc1273d3c", "arg_TargetMatrixZ_z"
1042979878, "0x3e2a9c26", "arg_TargetPosX"
657567079, "0x2731ad67", "arg_TargetPosY"
203226788, "0x0c1cfea4", "arg_TargetPosZ"
1282789598, "0x4c75d0de", "Arg_WarpDestMapName"
2103508439, "0x7d60fdd7", "Arg_WarpDestPosName"
1358855189, "0x50fe7c15", "Argument"
1597892514, "0x5f3de7a2", "Arm1NodeName"
3020577953, "0xb40a5ca1", "Arm2NodeName"
1539848095, "0x5bc8379f", "Arm3NodeName"
351560391, "0x14f462c7", "Arm_%d"
2129683258, "0x7ef0633a", "Arm_1"
1639967501, "0x61bfeb0d", "Arm_10_L"
3053376722, "0xb5fed4d2", "Arm_10_R"
1722124248, "0x66a587d8", "Arm_1_L"
492337990, "0x1d587b46", "Arm_1_ML"
3001333767, "0xb2e4b807", "Arm_1_R"
1440559353, "0x55dd30f9", "Arm_2"
1947215926, "0x74102836", "Arm_2_L"
1526202774, "0x5af80196", "Arm_2_ML"
2689669097, "0xa05117e9", "Arm_2_R"
2660327319, "0x9e915f97", "ArmL"
1660429632, "0x62f82540", "ArmLActiveAS"
3672816551, "0xdaeabba7", "ArmLDeactiveAS"
836315078, "0x31d927c6", "ArmLMaterialName"
3482592816, "0xcf942630", "ArmLMimicAS"
654176629, "0x26fdf175", "ArmLModelMatrialName"
3486983140, "0xcfd723e4", "ArmLShaderSeqBank"
2177866348, "0x81cf9a6c", "Armor"
1960206736, "0x74d66190", "Armor_001"
3330334284, "0xc680de4c", "Armor_001_Head"
532566180, "0x1fbe50a4", "Armor_001_Head_A"
882049895, "0x34930367", "Armor_001_Head_B"
252461259, "0x0f0c40cb", "Armor_001_Lower"
1420962674, "0x54b22b72", "Armor_001_Upper"
4150838481, "0xf768c4d1", "Armor_002_Head"
220086178, "0x0d1e3fa2", "Armor_002_Head_B"
2172864296, "0x81834728", "Armor_002_Lower"
3661442193, "0xda3d2c91", "Armor_002_Upper"
1361039205, "0x511fcf65", "Armor_003_Head"
442837985, "0x1a652be1", "Armor_003_Head_B"
1294550966, "0x4d2947b6", "Armor_003_Lower"
379005967, "0x16972c0f", "Armor_003_Upper"
2495148523, "0x94b8f1eb", "Armor_004_Head"
2114209320, "0x7e044628", "Armor_004_Head_B"
1206668975, "0x47ec4eaf", "Armor_004_Lower"
475145494, "0x1c522516", "Armor_004_Upper"
280667284, "0x10baa494", "Armor_005"
852490847, "0x32cffa5f", "Armor_005_Head"
2336640561, "0x8b464e31", "Armor_005_Lower"
3505923464, "0xd0f82588", "Armor_005_Upper"
999814999, "0x3b97f757", "Armor_006"
52945090, "0x0327e0c2", "Armor_006_Head"
97077714, "0x05c949d2", "Armor_006_Lower"
1584865899, "0x5e77226b", "Armor_006_Upper"
2773543798, "0xa550eb76", "Armor_007_Head"
3378727244, "0xc963494c", "Armor_007_Lower"
2463965941, "0x92dd22f5", "Armor_007_Upper"
2769607385, "0xa514dad9", "Armor_008"
1394121631, "0x53189b9f", "Armor_008_Head"
272849888, "0x10435be0", "Armor_008_Lower"
1274884185, "0x4bfd3059", "Armor_008_Upper"
3155159960, "0xbc0feb98", "Armor_009"
4117729323, "0xf56f902b", "Armor_009_Head"
3706280830, "0xdce95b7e", "Armor_009_Lower"
2270638279, "0x875730c7", "Armor_009_Upper"
170581714, "0x0a2aded2", "Armor_011_Head"
410473608, "0x18775488", "Armor_011_Lower"
1137262385, "0x43c93f31", "Armor_011_Upper"
1580816484, "0x5e395864", "Armor_012"
1002619983, "0x3bc2c44f", "Armor_012_Head"
3388016479, "0xc9f1075f", "Armor_012_Head_A"
3806090396, "0xe2dc549c", "Armor_012_Head_B"
2532856683, "0x96f8536b", "Armor_012_Lower"
3443931346, "0xcd4638d2", "Armor_012_Upper"
140771298, "0x0863ffe2", "Armor_014"
1477636469, "0x5812f175", "Armor_014_Head"
1352096492, "0x50975aec", "Armor_014_Lower"
187248981, "0x0b293155", "Armor_014_Upper"
4268096193, "0xfe65fac1", "Armor_015_Head"
2260547925, "0x86bd3955", "Armor_015_Head_B"
2621266546, "0x9c3d5a72", "Armor_015_Lower"
3347263947, "0xc78331cb", "Armor_015_Upper"
592358433, "0x234eac21", "Armor_017"
1778052072, "0x69faebe8", "Armor_017_Head"
3726138639, "0xde185d0f", "Armor_017_Lower"
2242262710, "0x85a636b6", "Armor_017_Upper"
1850311871, "0x6e4984bf", "Armor_020"
584241797, "0x22d2d285", "Armor_020_Head"
3981469907, "0xed5068d3", "Armor_020_Lower"
3069051754, "0xb6ee036a", "Armor_020_Upper"
2001909246, "0x7752b5fe", "Armor_021"
2225461553, "0x84a5d931", "Armor_021_Head"
570058829, "0x21fa684d", "Armor_021_Lower"
2051277812, "0x7a4403f4", "Armor_021_Upper"
1551885885, "0x5c7fe63d", "Armor_022"
3041772460, "0xb54dc3ac", "Armor_022_Head"
583449692, "0x22c6bc5c", "Armor_022_Head_A"
166457247, "0x09ebef9f", "Armor_022_Head_B"
170213819, "0x0a2541bb", "Armor_024"
3600676502, "0xd69df696", "Armor_024_Head"
322859258, "0x133e70fa", "Armor_025"
1894448418, "0x70eafd22", "Armor_025_Head"
940778297, "0x38132339", "Armor_026"
1090709439, "0x4102e7bf", "Armor_026_Head"
554177144, "0x21081278", "Armor_027"
3883265035, "0xe775ec0b", "Armor_027_Head"
2794458807, "0xa6900eb7", "Armor_028"
289250530, "0x113d9ce2", "Armor_028_Head"
3213574134, "0xbf8b3ff6", "Armor_029"
3075118934, "0xb74a9756", "Armor_029_Head"
1871441544, "0x6f8bee88", "Armor_030"
4000895515, "0xee78d21b", "Armor_030_Head"
4197153936, "0xfa2b7c90", "Armor_030_Lower"
2710902569, "0xa1951729", "Armor_030_Upper"
3158375868, "0xbc40fdbc", "Armor_035_Head"
2999677684, "0xb2cb72f4", "Armor_035_Lower"
3916765517, "0xe975194d", "Armor_035_Upper"
2376656673, "0x8da8e721", "Armor_036_Head"
1011119383, "0x3c447517", "Armor_036_Lower"
1744445102, "0x67fa1eae", "Armor_036_Upper"
736095381, "0x2bdfec95", "Armor_037_Head"
4042159497, "0xf0ee7589", "Armor_037_Lower"
2874154544, "0xab501e30", "Armor_037_Upper"
2078316488, "0x7be097c8", "Armor_039_Head"
3848562619, "0xe56467bb", "Armor_039_Lower"
3201960962, "0xbeda0c02", "Armor_039_Upper"
3837647618, "0xe4bddb02", "Armor_040_Head"
2655654233, "0x9e4a1159", "Armor_040_Lower"
3321133792, "0xc5f47ae0", "Armor_040_Upper"
1931659819, "0x7322ca2b", "Armor_042_Head"
83206104, "0x04f59fd8", "Armor_042_Head_B"
3698267684, "0xdc6f1624", "Armor_042_Lower"
2278653341, "0x87d17d9d", "Armor_042_Upper"
1105832910, "0x41e9abce", "Armor_043"
281351866, "0x10c516ba", "Armor_043_Lower"
1266384131, "0x4b7b7d03", "Armor_043_Upper"
245906697, "0x0ea83d09", "Armor_044"
1103000602, "0x41be741a", "Armor_044_Upper"
397610056, "0x17b30c48", "Armor_045"
3062232229, "0xb685f4a5", "Armor_045_Head"
1017012107, "0x3c9e5f8b", "Armor_046"
2272128568, "0x876dee38", "Armor_046_Head"
1478826206, "0x582518de", "Armor_046_Lower"
60519271, "0x039b7367", "Armor_046_Upper"
2719838725, "0xa21d7205", "Armor_048"
3612513637, "0xd7529565", "Armor_048_Head"
1303317228, "0x4daf0aec", "Armor_048_Lower"
370237781, "0x16116155", "Armor_048_Upper"
3137749828, "0xbb064344", "Armor_049"
2164591218, "0x81050a72", "Armor_049_Lower"
1076609529, "0x402bc1f9", "Armor_053"
436191489, "0x19ffc101", "Armor_053_Head"
129893113, "0x07be02f9", "Armor_053_Lower"
1543530816, "0x5c006940", "Armor_053_Upper"
376530559, "0x1671667f", "Armor_055"
2049963067, "0x7a2ff43b", "Armor_055_Head"
1029453244, "0x3d5c35bc", "Armor_056"
1271393958, "0x4bc7eea6", "Armor_056_Head"
2795035775, "0xa698dc7f", "Armor_060_Head"
2965125599, "0xb0bc39df", "Armor_060_Lower"
3942797926, "0xeb025266", "Armor_060_Upper"
15718347, "0x00efd7cb", "Armor_061_Head"
2081831233, "0x7c163941", "Armor_061_Lower"
665342712, "0x27a852f8", "Armor_061_Upper"
822594902, "0x3107cd56", "Armor_062_Head"
4070129314, "0xf2993ea2", "Armor_062_Lower"
2837927195, "0xa927551b", "Armor_062_Upper"
2540750562, "0x9770c6e2", "Armor_063_Head"
1043545660, "0x3e333e3c", "Armor_063_Lower"
1703761285, "0x658d5585", "Armor_063_Upper"
1389885548, "0x52d7f86c", "Armor_064_Head"
888551205, "0x34f63725", "Armor_064_Lower"
1867013276, "0x6f485c9c", "Armor_064_Upper"
4104188888, "0xf4a0f3d8", "Armor_065_Head"
4166793147, "0xf85c37bb", "Armor_065_Lower"
2749520898, "0xa3e25c02", "Armor_065_Upper"
3309889861, "0xc548e945", "Armor_066_Head"
1993551960, "0x76d33058", "Armor_066_Lower"
762141665, "0x2d6d5be1", "Armor_066_Upper"
1665131249, "0x633fe2f1", "Armor_067_Head"
3128504518, "0xba7930c6", "Armor_067_Lower"
3787938687, "0xe1c75b7f", "Armor_067_Upper"
3427129173, "0xcc45d755", "Armor_071_Head"
1802317058, "0x6b6d2d02", "Armor_071_Lower"
819152571, "0x30d346bb", "Armor_071_Upper"
4256026056, "0xfdadcdc8", "Armor_072_Head"
3856804577, "0xe5e22ae1", "Armor_072_Lower"
3193717080, "0xbe5c4158", "Armor_072_Upper"
1541064316, "0x5bdac67c", "Armor_073_Head"
692595327, "0x29482a7f", "Armor_073_Lower"
1928741318, "0x72f641c6", "Armor_073_Upper"
2659055858, "0x9e7df8f2", "Armor_074_Head"
596452198, "0x238d2366", "Armor_074_Lower"
2016626911, "0x783348df", "Armor_074_Upper"
940241734, "0x380af346", "Armor_075_Head"
4012319736, "0xef2723f8", "Armor_075_Lower"
3029944385, "0xb4994841", "Armor_075_Upper"
165865947, "0x09e2e9db", "Armor_076_Head"
1638409243, "0x61a8241b", "Armor_076_Lower"
974540706, "0x3a164fa2", "Armor_076_Upper"
2945835631, "0xaf95e26f", "Armor_077_Head"
2773836180, "0xa5556194", "Armor_077_Head_B"
2902598789, "0xad022485", "Armor_077_Lower"
4139536188, "0xf6bc4f3c", "Armor_077_Upper"
1507693190, "0x59dd9286", "Armor_078_Head"
2062331461, "0x7aecae45", "Armor_078_Head_B"
1948399145, "0x74223629", "Armor_078_Lower"
798776720, "0x2f9c5d90", "Armor_078_Upper"
4289370418, "0xffaa9932", "Armor_079_Head"
1838660102, "0x6d97ba06", "Armor_079_Head_B"
3095934647, "0xb88836b7", "Armor_079_Lower"
3811990798, "0xe3365d0e", "Armor_079_Upper"
2197476560, "0x82fad4d0", "Armor_083_Head"
4143048110, "0xf6f1e5ae", "Armor_083_Lower"
2907672087, "0xad4f8e17", "Armor_083_Upper"
1197337182, "0x475dea5e", "Armor_084_Head"
4231326903, "0xfc34ecb7", "Armor_084_Lower"
2810873614, "0xa78a870e", "Armor_084_Upper"
3777683946, "0xe12ae1ea", "Armor_085_Head"
815721513, "0x309eec29", "Armor_085_Lower"
1797293968, "0x6b208790", "Armor_085_Upper"
3502439287, "0xd0c2fb77", "Armor_086_Head"
3188845514, "0xbe11ebca", "Armor_086_Lower"
3853484147, "0xe5af8073", "Armor_086_Upper"
1991635139, "0x76b5f0c3", "Armor_087_Head"
1924918100, "0x72bbeb54", "Armor_087_Lower"
688226541, "0x290580ed", "Armor_087_Upper"
2164097066, "0x80fd802a", "Armor_088_Head"
2879126008, "0xab9bf9f8", "Armor_088_Lower"
4028994113, "0xf0259241", "Armor_088_Upper"
646613918, "0x268a8b9e", "Armor_089_Head"
1731328358, "0x6731f966", "Armor_089_Lower"
1016042207, "0x3c8f92df", "Armor_089_Upper"
2142818003, "0x7fb8ced3", "Armor_090_Head"
1862661646, "0x6f05f60e", "Armor_090_Lower"
884710839, "0x34bb9db7", "Armor_090_Upper"
763421044, "0x2d80e174", "Armor_095_Head"
669382762, "0x27e5f86a", "Armor_095_Lower"
2086376403, "0x7c5b93d3", "Armor_095_Upper"
476642281, "0x1c68fbe9", "Armor_096_Head"
2842361737, "0xa96aff89", "Armor_096_Lower"
4074017840, "0xf2d49430", "Armor_096_Upper"
3122655325, "0xba1ff05d", "Armor_097_Head"
1707147031, "0x65c0ff17", "Armor_097_Lower"
1048482990, "0x3e7e94ae", "Armor_097_Upper"
1280802996, "0x4c5780b4", "Armor_098_Head"
3168857531, "0xbce0edbb", "Armor_098_Lower"
3881731586, "0xe75e8602", "Armor_098_Upper"
3928001280, "0xea208b00", "Armor_099_Head"
1883958565, "0x704aed25", "Armor_099_Lower"
737445532, "0x2bf4869c", "Armor_099_Upper"
2005713339, "0x778cc1bb", "Armor_100_Head"
744762219, "0x2c642b6b", "Armor_100_Lower"
2010792146, "0x77da40d2", "Armor_100_Upper"
3522939407, "0xd1fbca0f", "Armor_101_Head"
3771608053, "0xe0ce2bf5", "Armor_101_Lower"
3144695884, "0xbb70404c", "Armor_101_Upper"
3759394962, "0xe013d092", "Armor_102_Head"
1849764886, "0x6e412c16", "Armor_102_Lower"
905922479, "0x35ff47af", "Armor_102_Upper"
1181014822, "0x4664db26", "Armor_103_Head"
2733321352, "0xa2eb2c88", "Armor_103_Lower"
4183115569, "0xf9554731", "Armor_103_Upper"
2210653608, "0x83c3e5a8", "Armor_104_Head"
2821596561, "0xa82e2591", "Armor_104_Lower"
4086320680, "0xf3904e28", "Armor_104_Upper"
632614428, "0x25b4ee1c", "Armor_105_Head"
1686381839, "0x6484250f", "Armor_105_Lower"
1060785846, "0x3f3a4eb6", "Armor_105_Upper"
341636225, "0x145cf481", "Armor_106_Head"
3926598380, "0xea0b22ec", "Armor_106_Lower"
2981448021, "0xb1b54955", "Armor_106_Upper"
491899537, "0x1d51ca91", "Armor_111_Head"
4155850678, "0xf7b53fb6", "Armor_111_Lower"
2886423567, "0xac0b540f", "Armor_111_Upper"
750374924, "0x2cb9d00c", "Armor_112_Head"
2033858645, "0x793a3855", "Armor_112_Lower"
579097580, "0x228453ec", "Armor_112_Upper"
2328812472, "0x8acedbb8", "Armor_113_Head"
3046127819, "0xb59038cb", "Armor_113_Lower"
3996013426, "0xee2e5372", "Armor_113_Upper"
1332340022, "0x4f69e536", "Armor_114_Head"
3210031570, "0xbf5531d2", "Armor_114_Lower"
3840629355, "0xe4eb5a6b", "Armor_114_Upper"
2848238022, "0xa9c4a9c6", "Armor_115"
3911118466, "0xe91eee82", "Armor_115_Head"
2196371973, "0x82e9fa05", "Armor_116"
2798542102, "0xa6ce5d16", "Armor_116_Upper"
2122448811, "0x7e81ffab", "Armor_117_Head"
2294910786, "0x88c98f42", "Armor_118_Head"
784237814, "0x2ebe84f6", "Armor_119_Head"
900318918, "0x35a9c6c6", "Armor_120_Head"
2480852338, "0x93decd72", "Armor_121_Head"
2721503215, "0xa236d7ef", "Armor_122_Head"
71425115, "0x0441dc5b", "Armor_123_Head"
3253134037, "0xc1e6e2d5", "Armor_124_Head"
1737615713, "0x6791e961", "Armor_125_Head"
1450832892, "0x5679f3fc", "Armor_126_Head"
4027512904, "0xf00ef848", "Armor_127_Head"
105285793, "0x064688a1", "Armor_128_Head"
2687599381, "0xa0318315", "Armor_129_Head"
4177774168, "0xf903c658", "Armor_130_Head"
1601490412, "0x5f74cdec", "Armor_131_Head"
1855772529, "0x6e9cd771", "Armor_132_Head"
3370900677, "0xc8ebdcc5", "Armor_133_Head"
223142475, "0x0d4ce24b", "Armor_134_Head"
2872830463, "0xab3be9ff", "Armor_135_Head"
2597581666, "0x9ad3f362", "Armor_136_Head"
1017444566, "0x3ca4f8d6", "Armor_137_Head"
3404499007, "0xcaec883f", "Armor_138_Head"
1822131083, "0x6c9b838b", "Armor_139_Head"
4089892673, "0xf3c6cf41", "Armor_140_Head"
1904769639, "0x71887a67", "Armor_140_Lower"
3412307497, "0xcb63ae29", "Armor_141"
3173153529, "0xbd227af9", "Armor_141_Lower"
4191357547, "0xf9d30a6b", "Armor_148_Upper"
897125109, "0x35790af5", "Armor_149_Upper"
1028457885, "0x3d4d059d", "Armor_150_Upper"
4058449155, "0xf1e70503", "Armor_151_Upper"
618031449, "0x24d66959", "Armor_152_Lower"
3900467655, "0xe87c69c7", "Armor_153_Lower"
3803799774, "0xe2b960de", "Armor_154_Lower"
